2.35156	3.49235	3.51426	1.48684	2.04739	0.518667	0.949036
2.35547	3.48527	3.50713	1.48411	2.04264	0.517046	0.94821
2.35938	3.47823	3.50002	1.4814	2.03791	0.515434	0.947385
2.36328	3.4712	3.49294	1.47869	2.03319	0.513829	0.946561
2.36719	3.46421	3.48588	1.47599	2.02848	0.512231	0.945738
2.37109	3.45724	3.47885	1.4733	2.02377	0.510641	0.944915
2.375	3.45029	3.47185	1.47062	2.01908	0.509059	0.944094
2.37891	3.44337	3.46487	1.46794	2.0144	0.507484	0.943273
2.38281	3.43648	3.45792	1.46528	2.00973	0.505917	0.942452
2.38672	3.42961	3.45099	1.46263	2.00506	0.504356	0.941633
2.39063	3.42277	3.44408	1.45998	2.00041	0.502804	0.940814
2.39453	3.41595	3.43721	1.45734	1.99577	0.501258	0.939996
2.39844	3.40915	3.43035	1.45472	1.99114	0.49972	0.939178
2.40234	3.40238	3.42352	1.4521	1.98651	0.498189	0.938362
2.40625	3.39563	3.41672	1.44948	1.9819	0.496664	0.937546
2.41016	3.38891	3.40994	1.44688	1.9773	0.495148	0.93673
2.41406	3.38221	3.40318	1.44429	1.9727	0.493638	0.935916
2.41797	3.37554	3.39645	1.4417	1.96812	0.492135	0.935102
2.42188	3.36889	3.38974	1.43913	1.96355	0.490639	0.934289
2.42578	3.36226	3.38306	1.43656	1.95898	0.48915	0.933477
2.42969	3.35566	3.3764	1.434	1.95443	0.487668	0.932665
2.43359	3.34908	3.36976	1.43144	1.94988	0.486192	0.931854
2.4375	3.34252	3.36315	1.4289	1.94535	0.484724	0.931043
2.44141	3.33599	3.35656	1.42637	1.94082	0.483262	0.930234
2.44531	3.32948	3.34999	1.42384	1.9363	0.481807	0.929425
2.44922	3.323	3.34345	1.42132	1.9318	0.480358	0.928616
2.45313	3.31653	3.33692	1.41881	1.9273	0.478916	0.927809
2.45703	3.31009	3.33043	1.4163	1.92281	0.477481	0.927002
2.46094	3.30367	3.32395	1.41381	1.91834	0.476052	0.926195
2.46484	3.29728	3.3175	1.41132	1.91387	0.47463	0.92539
2.46875	3.2909	3.31107	1.40884	1.90941	0.473214	0.924585
2.47266	3.28455	3.30466	1.40637	1.90496	0.471805	0.92378
2.47656	3.27822	3.29828	1.40391	1.90052	0.470402	0.922977
2.48047	3.27192	3.29191	1.40146	1.89609	0.469005	0.922174
2.48438	3.26563	3.28557	1.39901	1.89167	0.467615	0.921371
2.48828	3.25937	3.27925	1.39657	1.88726	0.466231	0.920569
2.49219	3.25313	3.27296	1.39414	1.88286	0.464853	0.919768
2.49609	3.24691	3.26668	1.39171	1.87846	0.463481	0.918968
2.5	3.24071	3.26043	1.3893	1.87408	0.462115	0.918168
2.50391	3.23453	3.25419	1.38689	1.86971	0.460756	0.917369
2.50781	3.22837	3.24798	1.38449	1.86534	0.459402	0.91657
2.51172	3.22224	3.24179	1.38209	1.86099	0.458055	0.915772
2.51563	3.21613	3.23563	1.37971	1.85664	0.456714	0.914975
2.51953	3.21003	3.22948	1.37733	1.8523	0.455378	0.914178
